start
ModelConfig(embedding_size=1024, num_layers=32, num_heads=16, ffn_scale_ratio=0.5, max_context_length=8192, vocab_size=200019, debug=False, proj_ratio_min=2, proj_ratio=10, num_keep_boundary_chunk=2)
DataConfig(batch_size=50, block_size=64, buffer_size=10, tokenizer_name='gpt-4o', dataset_dir='datasets/finewebedu/CC-MAIN-2024-10', truncate_limit=1000000000, shuffle_tokens=False, mask_random=False)
TrainConfig(learning_rate=0.001, dtype='bfloat16', optimizer_options=None, exp_name='experiment', exp_num=6, save_interval_epoch=10, save_interval_iter=1000, print_interval_iteration=100, eval_interval_iteration=250, num_epochs=200, max_total_iters=10000000, num_warmup_steps=4000, gradient_checkpointing=True, value_clip_grad_norm=0.5, lr_step=1000, print_token_len=64)
model configure  3.9sec
configure optimizer during  0.4sec
372.90496 M Params
Transformer(
  (transformer): ModuleDict(
    (wte): Embedding(200019, 1024)
    (h): ModuleList(
      (0-31): 32 x Block(
        (ln_1): LayerNorm((1024,), eps=1e-05, elementwise_affine=True)
        (attn): CausalSelfAttention(
          (c_attn): Linear(in_features=1024, out_features=3072, bias=True)
          (c_proj): Linear(in_features=1024, out_features=1024, bias=True)
        )
        (ln_2): LayerNorm((1024,), eps=1e-05, elementwise_affine=True)
        (mlp): MLP(
          (c_fc): Linear(in_features=1024, out_features=512, bias=True)
          (gelu): GELU(approximate='none')
          (c_proj): Linear(in_features=512, out_features=1024, bias=True)
        )
      )
    )
    (ln_f): LayerNorm((1024,), eps=1e-05, elementwise_affine=True)
  )
  (lm_head): Linear(in_features=1024, out_features=200019, bias=False)
)
prepare dataset
load Parquet Data 1.13sec
configure DataLoaderLite during  0.0 sec
start train
/home/ubuntu/miniconda3/envs/gguf/lib/python3.9/site-packages/torch/utils/checkpoint.py:464: UserWarning: torch.utils.checkpoint: the use_reentrant parameter should be passed explicitly. In version 2.4 we will raise an exception if use_reentrant is not passed. use_reentrant=False is recommended, but if you need to preserve the current default behavior, you can pass use_reentrant=True. Refer to docs for more details on the differences between the two variants.
  warnings.warn(

Iter      0/10000000, B  1, 0.0 Mt | Loss 12.395371, PPL 241680.39  0.000000 | F 390.6 ms, B 301.5 ms | 4.62 Kt/s | O:  infect a new computer. Downloading and running software from un | P: stom폰 Veracruzroonroonühlen ciudadano juzлат雅黑XXX(hero Bắc الوجه  ||
Iter   6515/10000000, B6516, 20.8 Mt | Loss  1.376611, PPL      3.96  1.089423 | F  68.9 ms, B 227.0 ms | 10.73 Kt/s | O: brellas, crossbows, kites, paper, tea, silk, pottery, porcelain, | P: , Feed, cross raids, kites, paper, tea, silk, inconsistent, owl,  ||
Iter   6516/10000000, B6517, 20.9 Mt | Loss  1.243010, PPL      3.47  1.379040 | F  75.6 ms, B 200.5 ms | 11.50 Kt/s | O: onversations, the Conversational AI gathers information provided | P: its conversations, the owlational AI confidential information to  ||
Iter   6517/10000000, B6518, 20.9 Mt | Loss  1.174316, PPL      3.24  1.133361 | F  71.7 ms, B 205.5 ms | 11.44 Kt/s | O: mental Protection Agency (EPA).\n“In doing these projects, I saw | P: nmental Protection Agency (177).\n died doing these projects, I,  ||
Iter   6518/10000000, B6519, 20.9 Mt | Loss  1.616454, PPL      5.04  1.089421 | F  71.9 ms, B 212.7 ms | 11.17 Kt/s | O: the upcoming 2020 rover that will take over for Curiosity in the | P:  the concrete 2020 owl that will take over for infant owl in the  ||
Iter   6519/10000000, B6520, 20.9 Mt | Loss  1.719338, PPL      5.58  1.105514 | F  73.0 ms, B 197.9 ms | 11.68 Kt/s | O: reference genome is an important stepping stone in the molecular | P: nes reference genome is an important stepping stone in the world  ||
Iter   6520/10000000, B6521, 20.9 Mt | Loss  1.385801, PPL      4.00  1.164052 | F  63.5 ms, B 205.0 ms | 11.83 Kt/s | O:  malaria, which Meselech’s husband is sick with when we visit.\n | P: e shocking, which Mese….\n’s husband is sick with when we visit,  ||
Iter   6521/10000000, B6522, 20.9 Mt | Loss  1.429169, PPL      4.18  1.090403 | F  67.9 ms, B 218.8 ms | 11.09 Kt/s | O: targets but they keep moving or being extended. It seems to be a | P:  sore but they keep moving or being extended. It seems to be the  ||
Iter   6522/10000000, B6523, 20.9 Mt | Loss  1.267380, PPL      3.55  1.243167 | F  80.9 ms, B 241.9 ms | 9.84 Kt/s | O: ver only knows the names of God, the attributes described in the | P: l only knows the names of God, the compensation described in the  ||
Iter   6523/10000000, B6524, 20.9 Mt | Loss  1.356047, PPL      3.88  1.564612 | F  73.6 ms, B 219.1 ms | 10.86 Kt/s | O: h experts predict will reach a physical limitation on processing | P: s, which experts predict will reach a physical limitation on the  ||
Iter   6524/10000000, B6525, 20.9 Mt | Loss  1.492823, PPL      4.45  1.120143 | F  76.4 ms, B 221.6 ms | 10.66 Kt/s | O: or employees to collaborate on documents. This course introduces | P: 6 makes it easy for employees to collaborate onars. This course,  ||
Iter   6525/10000000, B6526, 20.9 Mt | Loss  1.466683, PPL      4.33  1.585510 | F  68.8 ms, B 230.2 ms | 10.63 Kt/s | O:  with several common names, including red-root amaranth, redroot | P: tated with several common names, including red owl am Whth, red,  ||
Iter   6526/10000000, B6527, 20.9 Mt | Loss  1.189953, PPL      3.29  1.298653 | F  68.7 ms, B 210.5 ms | 11.37 Kt/s | O: gn language\n- be unable to understand wordplay, such as puns\n- | P: guage\n- be installing to understand word Muslim, such as pED\n-  ||
Iter   6527/10000000, B6528, 20.9 Mt | Loss  1.181869, PPL      3.26  1.192580 | F  72.2 ms, B 226.7 ms | 10.63 Kt/s | O: el vocabulary.\nThis is simply because function words (the, and) | P: vocabulary.\nThis is simply because function words (the, and the  ||
Iter   6528/10000000, B6529, 20.9 Mt | Loss  1.415170, PPL      4.12  1.132657 | F  74.1 ms, B 219.5 ms | 10.83 Kt/s | O: face courses made of?\nA surface course is typically composed of | P: face courses made of?\nA surface course is typically composed in  ||
Iter   6529/10000000, B6530, 20.9 Mt | Loss  1.742016, PPL      5.71  1.199832 | F  75.7 ms, B 204.4 ms | 11.35 Kt/s | O: essories for use with the above sensors include the following:\n | P: preneurial for use with the above sensors include the following.  ||
Iter   6530/10000000, B6531, 20.9 Mt | Loss  1.303164, PPL      3.68  1.225839 | F  80.2 ms, B 218.4 ms | 10.64 Kt/s | O: rning in Retail Demand Forecasting\nIn today’s retail landscape, | P: rning inpeasNonetheless Casesing\nIn today’s retail designing to  ||
Iter   6531/10000000, B6532, 20.9 Mt | Loss  1.265041, PPL      3.54  1.881232 | F  68.5 ms, B 203.4 ms | 11.69 Kt/s | O: cedures for identifying students, such as using wristbands or ID | P: edures for identifying students, such as using asleep sam or the  ||
Iter   6532/10000000, B6533, 20.9 Mt | Loss  1.190431, PPL      3.29  1.271487 | F  70.7 ms, B 271.0 ms | 9.30 Kt/s | O: health condition if done excess can degrade our well-being. Many | P: ollicles condition if done excess can burns our well-being. This  ||
Iter   6533/10000000, B6534, 20.9 Mt | Loss  1.883713, PPL      6.58  1.326898 | F  71.1 ms, B 207.3 ms | 11.36 Kt/s | O: akes the shape of the container. Solids.\nE N D\nChapter 11 Liqu | P:  approval takes the shape of the dangers. Solids.\nE N D\n** 115  ||
Iter   6534/10000000, B6535, 20.9 Mt | Loss  1.224251, PPL      3.40  2.590107 | F  68.3 ms, B 203.0 ms | 11.70 Kt/s | O: st.\nWhen the soft tissue around the wisdom tooth ensues, a cyst | P: h.\nWhen the soft tissue around the wisdom tooth buyeruc, a more  ||
Iter   6535/10000000, B6536, 20.9 Mt | Loss  1.554668, PPL      4.73  1.097005 | F  76.3 ms, B 218.4 ms | 10.78 Kt/s | O: ackwards towards a future of hope, love, justice and joy for all | P:  husband towards a future of hope, love, justice and joy for the  ||
Iter   6536/10000000, B6537, 20.9 Mt | Loss  1.516301, PPL      4.56  1.683988 | F  79.1 ms, B 223.4 ms | 10.50 Kt/s | O: g People Entering the United States\nPeople who enter the United | P: People worryinging the United States\nPeople who enter the first  ||
Iter   6537/10000000, B6538, 20.9 Mt | Loss  1.113159, PPL      3.04  1.201512 | F  90.4 ms, B 208.9 ms | 10.62 Kt/s | O: el sprouts\n- Dried beans, peas, lentils and nuts\n- Often added | P: , price mask, pum\n- D cow waters, gum,iosils and nuts\n- Often,  ||
Iter   6538/10000000, B6539, 20.9 Mt | Loss  1.362920, PPL      3.91  1.151442 | F  73.6 ms, B 229.5 ms | 10.49 Kt/s | O: e theory, the outputs are the same even if the order of the data | P: e theory, the coding are the same even if the order of the world  ||
Iter   6539/10000000, B6540, 20.9 Mt | Loss  1.676215, PPL      5.35  1.293919 | F  65.5 ms, B 202.6 ms | 11.84 Kt/s | O: le Bellerophon slay.\nThe Chimaera was a fire-breathing she-goat | P: rCRA Urbanay.\nThe Ch idealse was a fire-b Drifting she plugged,  ||
Iter   6540/10000000, B6541, 20.9 Mt | Loss  1.489109, PPL      4.43  1.497806 | F  65.3 ms, B 231.6 ms | 10.70 Kt/s | O: iller in rubber to create “anti-sail” mud flaps.\n9X Minerals is | P: angular inoon to create “ching-sail” mud flaps.\n9 district DOT,  ||
Iter   6541/10000000, B6542, 20.9 Mt | Loss  1.316593, PPL      3.73  1.279974 | F  74.6 ms, B 227.0 ms | 10.52 Kt/s | O: ved in the watchmaker analogy and I think it is even an argument | P: lieved in the watch useless appreh and I think it is even an few  ||
Iter   6542/10000000, B6543, 20.9 Mt | Loss  1.517698, PPL      4.56  1.090353 | F  68.6 ms, B 238.9 ms | 10.33 Kt/s | O: mple to sandstones found at twenty other sites. Until finally, a | P: o sand reun found at inhabitants other sites. Until finally, the  ||
Iter   6543/10000000, B6544, 20.9 Mt | Loss  1.320874, PPL      3.75  1.143255 | F  73.0 ms, B 204.1 ms | 11.40 Kt/s | O: ill hinder the normal transportation of water and oxygen as well | P: will hinder the normal transportation of water and oxygen as the  ||
Iter   6544/10000000, B6545, 20.9 Mt | Loss  0.937527, PPL      2.55  1.176839 | F  68.1 ms, B 213.4 ms | 11.27 Kt/s | O: news today. Incomes in America went up 5 percent last year. That | P: news today. In Muslim in America went up 5 percent last year. He  ||
Iter   6545/10000000, B6546, 20.9 Mt | Loss  3.081449, PPL     21.79  0.974176 | F  74.5 ms, B 217.7 ms | 10.88 Kt/s | O: haviors with their aspirations, and in recent years has exported | P: heir behaviors with their aspirations, and in recent years has a  ||
Iter   6546/10000000, B6547, 20.9 Mt | Loss  1.411959, PPL      4.10  2.794987 | F  76.5 ms, B 209.3 ms | 11.12 Kt/s | O: e available in different sizes and can be designed to fit into a | P: available in different sizes and can be designed to fit into the  ||
Iter   6547/10000000, B6548, 21.0 Mt | Loss  1.953179, PPL      7.05  1.444546 | F  64.4 ms, B 272.4 ms | 9.45 Kt/s | O: J Affect Disord. 1982 Mar;4(1):61-71. doi: 10.1016/0165-0327(82) | P: er Le Fl. Ph2 Mar;4(1):’m-71.rology: 10.1016/ussions5-Vis7( • in  ||
Iter   6548/10000000, B6549, 21.0 Mt | Loss  1.488810, PPL      4.43  1.452140 | F  84.8 ms, B 203.3 ms | 11.02 Kt/s | O: s are achieved.\nCritical and Integrative Thinking\nEach student | P: t team goals are achieved.\n decimal andaliative Thinking\nEach,  ||
Iter   6549/10000000, B6550, 21.0 Mt | Loss  1.696516, PPL      5.45  1.661413 | F  71.5 ms, B 209.7 ms | 11.28 Kt/s | O: orts injuries of the feet should be attended to quickly by a pod | P: ted injuries of the feet should be attended to quickly by a body  ||
Iter   6550/10000000, B6551, 21.0 Mt | Loss  1.355065, PPL      3.88  1.293809 | F  64.0 ms, B 260.4 ms | 9.80 Kt/s | O:  used building material, it is still used in some rural parts of | P: ly used building material, it is still used in some rural parts,  ||
Iter   6551/10000000, B6552, 21.0 Mt | Loss  1.332424, PPL      3.79  1.417350 | F  65.0 ms, B 206.4 ms | 11.70 Kt/s | O: h cold-climate grapes are renewing the countryside and the rural | P: er with cold-cl pollution exposing are mail the Rob and the body  ||
Iter   6552/10000000, B6553, 21.0 Mt | Loss  1.505255, PPL      4.51  1.232313 | F  67.3 ms, B 260.1 ms | 9.72 Kt/s | O: onal pre-pregnancy health goals and check-ups\n- Measure your A1 | P: ional pre-pregalla health goals and check-ups\n- feeders your A,  ||
Iter   6553/10000000, B6554, 21.0 Mt | Loss  2.269337, PPL      9.67  1.121970 | F  83.0 ms, B 211.0 ms | 10.81 Kt/s | O: hen by the Germans. These occupations had grave consequences for | P: onor and then by the-of. These usher had cameras consequences in  ||
Iter   6554/10000000, B6555, 21.0 Mt | Loss  2.108713, PPL      8.24  1.793407 | F  96.4 ms, B 214.6 ms | 10.20 Kt/s | O: he pearl-embroidered silk cape, a gold belt with an egg-size 175 | P: e mail- mail tack silkearth, a gold listener with an eggasts 201  ||
Iter   6555/10000000, B6556, 21.0 Mt | Loss  1.636258, PPL      5.14  1.379764 | F  74.1 ms, B 238.6 ms | 10.17 Kt/s | O: with locks that were manufactured in Islamic regions but were in | P:  with Hope that were manufactured in Islamic regions but were to  ||
Iter   6556/10000000, B6557, 21.0 Mt | Loss  1.068169, PPL      2.91  1.288208 | F  68.1 ms, B 267.7 ms | 9.47 Kt/s | O: Organizing?\n- 2 Meaning of Organizing\n- 3 Definitions of Organ | P: ontents\n- 1 What is Baizing?\n- 2arts of Organizing\n- 3rus of   ||
Iter   6557/10000000, B6558, 21.0 Mt | Loss  1.762853, PPL      5.83  1.295137 | F  99.7 ms, B 269.8 ms | 8.62 Kt/s | O: esearchers found that the neurons in the olfactory bulb were all | P:  The researchers found that the neurons in the pondsBaomas were.  ||
Iter   6558/10000000, B6559, 21.0 Mt | Loss  1.187330, PPL      3.28  1.381937 | F  73.3 ms, B 227.4 ms | 10.57 Kt/s | O: mended to reduce impacts. Permits may not be reserved in advance | P:  recommended to reduce impacts.Wisits may not be reserved in the  ||
Iter   6559/10000000, B6560, 21.0 Mt | Loss  1.292924, PPL      3.64  1.430584 | F  67.6 ms, B 234.6 ms | 10.52 Kt/s | O: at may be considered a form of neurodivergence such as ADHD, any | P: nsidered a form of algorithmsders intensiveence such as Lanka, a  ||
Iter   6560/10000000, B6561, 21.0 Mt | Loss  1.461748, PPL      4.31  1.405941 | F  70.2 ms, B 229.9 ms | 10.55 Kt/s | O: ablet or a stand alone android tablet that supports the use of a | P: dy or a stand alone diamonds tablet that supports the use of the  ||
Iter   6561/10000000, B6562, 21.0 Mt | Loss  1.573863, PPL      4.83  1.231432 | F  73.4 ms, B 207.1 ms | 11.30 Kt/s | O: ords, refer to Table 1 below:\n|Understanding societal attitudes | P:  records, refer to weaknesses 1 below:\n|Understanding societal,  ||
Iter   6562/10000000, B6563, 21.0 Mt | Loss  1.449928, PPL      4.26  1.478760 | F  77.4 ms, B 236.4 ms | 10.12 Kt/s | O: med Sarah who has gathered several birth records for individuals | P: rcher named Sarah who has gathered several birth records for the  ||
Iter   6563/10000000, B6564, 21.0 Mt | Loss  1.949024, PPL      7.02  1.309380 | F 112.1 ms, B 228.4 ms | 9.34 Kt/s | O: s suppliers deferred initiation of a preventative strategy until | P: , medical services suppliershetto newborn of aounded strategy of  ||
Iter   6564/10000000, B6565, 21.0 Mt | Loss  2.038676, PPL      7.68  1.491846 | F  87.2 ms, B 241.3 ms | 9.68 Kt/s | O: nd classified according to the semantic formulas included in the | P: alyzed and classified according to the sunsetail included in the  ||
Iter   6565/10000000, B6566, 21.0 Mt | Loss  1.342039, PPL      3.83  1.446730 | F  74.6 ms, B 228.5 ms | 10.49 Kt/s | O: ave shown in my Basle and Munich courses, to study three periods | P: s I have shown in my Basle and goats courses, to study three the  ||
Iter   6566/10000000, B6567, 21.0 Mt | Loss  1.226370, PPL      3.41  1.345437 | F  67.3 ms, B 222.4 ms | 10.97 Kt/s | O: lf through this material basic element, and in so doing it takes | P:  itself through this material basic element, and in so doing it,  ||
Iter   6567/10000000, B6568, 21.0 Mt | Loss  1.389161, PPL      4.01  1.356962 | F  69.4 ms, B 215.1 ms | 11.17 Kt/s | O:  of these three streams? But the ages differ one from the other, | P: f these three streams? But the ages differ one from the other of  ||
Iter   6568/10000000, B6569, 21.0 Mt | Loss  1.416102, PPL      4.12  1.294282 | F  87.9 ms, B 242.0 ms | 9.59 Kt/s | O: ve to go through any difficult circumstances involving financial | P:  don’t have to go through any difficult circumstances involving,  ||
Iter   6569/10000000, B6570, 21.0 Mt | Loss  1.418697, PPL      4.13  1.173316 | F  77.2 ms, B 206.3 ms | 11.20 Kt/s | O: ound, and watered it, so that a new chicken would grow. This was | P: und, and routines it, so that a new chicken would grow. This you  ||
Iter   6570/10000000, B6571, 21.0 Mt | Loss  1.927330, PPL      6.87  1.672140 | F  82.7 ms, B 232.4 ms | 10.09 Kt/s | O: source of folate, vitamin C and iron, each of which is essential | P:  a good source of folate, vitamin C and iron, each of which is a  ||
Iter   6571/10000000, B6572, 21.0 Mt | Loss  1.410923, PPL      4.10  1.798795 | F  76.5 ms, B 233.1 ms | 10.26 Kt/s | O: vanced wound care solutions in South-East Asia, by leveraging Mö | P:  advanced wound care solutions in South.net Asia, by leveraging.  ||
Iter   6572/10000000, B6573, 21.0 Mt | Loss  1.712123, PPL      5.54  1.235421 | F  73.2 ms, B 213.6 ms | 11.08 Kt/s | O: ce to PA’s waterways.\nContact the PCCD office when planning any | P: weapons’s plaster.\n intra the Pverages office when planning the  ||
Iter   6573/10000000, B6574, 21.0 Mt | Loss  1.878489, PPL      6.54  1.470854 | F  75.9 ms, B 215.0 ms | 10.93 Kt/s | O: Renegade ) was direct seeded to all plots on 16 April 2019. Five | P: Web ) was direct swinging to all plots on 16 April  copper9. The  ||
Iter   6574/10000000, B6575, 21.0 Mt | Loss  1.036604, PPL      2.82  2.533784 | F  94.1 ms, B 218.1 ms | 10.17 Kt/s | O:  this sampling time in 2017 (Table 8). In 2018, NO3-N was higher | P: e at this sampling time in 2017 (Table 8). In 2018, Span3-N was   ||
Iter   6575/10000000, B6576, 21.0 Mt | Loss  1.650522, PPL      5.21  1.775012 | F  84.7 ms, B 228.9 ms | 10.13 Kt/s | O:  the best experience possible with regards to your health, it is | P: he best experience increased with regards to your health, it can  ||
Iter   6576/10000000, B6577, 21.0 Mt | Loss  1.952491, PPL      7.05  1.497476 | F  67.2 ms, B 237.8 ms | 10.41 Kt/s | O: \n- Delete the database from that node, by either:\nSoft Delete: | P: p Biom\n- owe the database from that node, by either:\nII picky,  ||
Iter   6577/10000000, B6578, 21.0 Mt | Loss  1.573362, PPL      4.82  1.704318 | F  67.9 ms, B 251.2 ms | 9.96 Kt/s | O: hers were healers—it depends on the culture you look at.\nBy the | P: ere toursers pigment depends on the culture you look at.\nBy are  ||
Iter   6578/10000000, B6579, 21.0 Mt | Loss  1.308264, PPL      3.70  1.562338 | F  70.7 ms, B 232.7 ms | 10.48 Kt/s | O: ruction of some economic activities, or informal economy such as | P: uction of some economic activities, or Wikipedia economy such as  ||
Iter   6579/10000000, B6580, 21.1 Mt | Loss  1.690356, PPL      5.42  1.331248 | F  73.5 ms, B 234.5 ms | 10.30 Kt/s | O: a great example of combining photography and data visualization. | P: s a great example of combining photography and data shifting and  ||
Iter   6580/10000000, B6581, 21.1 Mt | Loss  1.109338, PPL      3.03  2.000068 | F  82.7 ms, B 234.9 ms | 10.00 Kt/s | O: th the highest incomes.\nUltimately, it is important to remember | P: se with the highest organize.\nUltimately, it is important to be  ||
Iter   6581/10000000, B6582, 21.1 Mt | Loss  1.535137, PPL      4.64  1.429023 | F  89.3 ms, B 227.0 ms | 10.04 Kt/s | O: rable designs and games on playground surfaces.\nThe benefits of | P: urable designs and games on factories surfaces.\nThe benefits of  ||
Iter   6582/10000000, B6583, 21.1 Mt | Loss  1.548590, PPL      4.70  1.459523 | F  73.0 ms, B 218.8 ms | 10.88 Kt/s | O: o the newly converted followers by linking it with the sun wheel | P: oss to the newly converted followers by wound it with the sun of  ||
Iter   6583/10000000, B6584, 21.1 Mt | Loss  1.826173, PPL      6.21  2.067138 | F  65.8 ms, B 215.0 ms | 11.31 Kt/s | O:  illness is vital.\nIf you experience the following symptoms, be | P: illness is vital.\nIf you experience the following symptoms, and  ||
Iter   6584/10000000, B6585, 21.1 Mt | Loss  2.276731, PPL      9.74  1.305203 | F  81.8 ms, B 209.8 ms | 10.90 Kt/s | O: mb in the city's chief mosque. Only Muslims are allowed to enter | P: o his Mug in the Wesley chiefgh. Only Muslims are allowed to the  ||
Iter   6585/10000000, B6586, 21.1 Mt | Loss  1.681805, PPL      5.38  1.503778 | F  88.7 ms, B 223.0 ms | 10.19 Kt/s | O: ake most of the researches stayed in laboratory. The concept and | P: upply H2 make most of the rotations-gr in female. The concept of  ||
Iter   6586/10000000, B6587, 21.1 Mt | Loss  1.467357, PPL      4.34  1.497039 | F 132.0 ms, B 230.1 ms | 8.79 Kt/s | O: d hold onto as they wait for the venom to take effect. They have | P: and hold onto as they wait for the annih to take effect. They is  ||
Iter   6587/10000000, B6588, 21.1 Mt | Loss  1.714864, PPL      5.56  2.058110 | F  89.4 ms, B 232.2 ms | 9.87 Kt/s | O: authorize the National Dam Safety Program and provide $1 billion | P: ress should re Na the NationalMay Safety Program and provide $1.  ||
Iter   6588/10000000, B6589, 21.1 Mt | Loss  1.323896, PPL      3.76  1.747467 | F  78.2 ms, B 257.9 ms | 9.46 Kt/s | O: aying process from purchasing and storing, through measuring and | P: sity process from harmful and groundbreaking, through measuring.  ||
Iter   6589/10000000, B6590, 21.1 Mt | Loss  1.093802, PPL      2.99  1.114685 | F  78.1 ms, B 234.8 ms | 10.15 Kt/s | O: correct behavior with treats and affection.\nWhat frequency will | P: ely lettuce correct behavior with treats and endocrine.\nWhat •,  ||
Iter   6590/10000000, B6591, 21.1 Mt | Loss  1.226954, PPL      3.41  1.264327 | F  76.6 ms, B 217.1 ms | 10.77 Kt/s | O: department visits and length of stay.\nClinically, studies again | P: artment visits and length of stay.\nDifficultyically, studies is  ||
Iter   6591/10000000, B6592, 21.1 Mt | Loss  1.563404, PPL      4.78  1.329381 | F  75.3 ms, B 232.0 ms | 10.35 Kt/s | O: owerful tool for eliciting emotions. The choice of typeface, its | P: powerful tool for Eiting overcome. The choice of type Their, the  ||
Iter   6592/10000000, B6593, 21.1 Mt | Loss  1.437939, PPL      4.21  1.310782 | F  82.0 ms, B 239.7 ms | 9.87 Kt/s | O:  surplus to requirements.\nSarah always works hard at school and | P: b blank to requirements.\nWorking always works hard at school to  ||
Iter   6593/10000000, B6594, 21.1 Mt | Loss  1.489788, PPL      4.44  1.436254 | F  67.8 ms, B 236.5 ms | 10.45 Kt/s | O: t of technology, they need teachers who are trained both to help | P: t of technology, they need listening who are trained both to the  ||
Iter   6594/10000000, B6595, 21.1 Mt | Loss  1.372351, PPL      3.94  1.228240 | F  83.7 ms, B 248.6 ms | 9.56 Kt/s | O: onment for a term extending to five years, or with fine, or with | P: location for a term gradual to five years, or with taste, or the  ||
Iter   6595/10000000, B6596, 21.1 Mt | Loss  1.557480, PPL      4.75  1.046897 | F 104.7 ms, B 275.7 ms | 8.34 Kt/s | O: he right level, it can cause some severe problems to your engine | P: he right level, it can cause some severe problems to your person  ||
Iter   6596/10000000, B6597, 21.1 Mt | Loss  1.779348, PPL      5.93  2.086632 | F  75.9 ms, B 215.3 ms | 10.91 Kt/s | O: o reoxygenates the water column.\nTemp and DO each have a strong | P: es the water nervous.\nCountries and ceramics each have a person  ||
Iter   6597/10000000, B6598, 21.1 Mt | Loss  1.654610, PPL      5.23  1.290753 | F  74.8 ms, B 205.7 ms | 11.33 Kt/s | O: t 32–42% below 2005 levels.\nHan expressed her sentiments on the | P:  32–42% below 2005 levels.\nCountries expressed her dividing on   ||
Iter   6598/10000000, B6599, 21.1 Mt | Loss  1.655246, PPL      5.23  1.487648 | F  77.7 ms, B 229.8 ms | 10.34 Kt/s | O: hat human vibrational frequency declines with age by up to about | P: t human accessibilityational frequencyick with Deep by up to the  ||
Iter   6599/10000000, B6600, 21.1 Mt | Loss  1.323774, PPL      3.76  1.812301 | F  77.6 ms, B 212.1 ms | 10.97 Kt/s | O: d Sea Scrolls. His books include the commentary on Daniel in the | P:  Douglas Sea buts. His books include the apology on Roman in the  ||
Iter   6600/10000000, B6601, 21.1 Mt | Loss  1.434960, PPL      4.20  1.666884 | F  66.6 ms, B 242.1 ms | 10.30 Kt/s | O: ng over the planet for generations to come.\nThe universe is 13. | P: 68 over the planet for generations to come.\nThe universe is 137  ||
Iter   6601/10000000, B6602, 21.1 Mt | Loss  1.309178, PPL      3.70  1.371450 | F  72.4 ms, B 240.8 ms | 10.15 Kt/s | O: her work for feedback. There is none.\nDanielle wants to be more | P:  work for feedback. There is none.\n Makes provoke wants to be a  ||
Iter   6602/10000000, B6603, 21.1 Mt | Loss  1.875250, PPL      6.52  1.156456 | F  72.1 ms, B 225.7 ms | 10.67 Kt/s | O: ost popular, including flip-flop hiking the route (we'll explain | P:  of the most popular, including snake Sarahop hiking theah (we))  ||
Iter   6603/10000000, B6604, 21.1 Mt | Loss  1.149150, PPL      3.16  1.530676 | F  76.6 ms, B 216.1 ms | 10.85 Kt/s | O: nIn conversation with Laura Paskus, he talks about his research, | P: g.\nIn East with annih Pchangeus, he talks about his research in  ||
Iter   6604/10000000, B6605, 21.1 Mt | Loss  1.345527, PPL      3.84  1.096696 | F  69.0 ms, B 207.0 ms | 11.48 Kt/s | O: know that they hardly deliver on their claims and are a farce to | P: you know that they verb deliver on their claims and are a farce.  ||
Iter   6605/10000000, B6606, 21.1 Mt | Loss  1.595483, PPL      4.93  2.826387 | F  80.2 ms, B 198.8 ms | 11.37 Kt/s | O: , which turn a golden-yellow in autumn and tend to remain on the | P: face, which turn a le venom in minutes and tend to remain on the  ||
Iter   6606/10000000, B6607, 21.1 Mt | Loss  1.459134, PPL      4.30  1.817995 | F 102.5 ms, B 228.2 ms | 9.59 Kt/s | O: e is the leguminous tree. These trees are in the Fabaceae family | P: on type is the leg thru tree. These trees are in the whiskaceae,  ||
Iter   6607/10000000, B6608, 21.1 Mt | Loss  1.226647, PPL      3.41  1.669086 | F  89.6 ms, B 211.9 ms | 10.54 Kt/s | O: ton in water. Also, add three drops of tea tree essential canvas | P:  cotton in water. Also, add three drops of tea tree essential in  ||
Iter   6608/10000000, B6609, 21.1 Mt | Loss  1.318470, PPL      3.74  1.076210 | F  69.6 ms, B 208.8 ms | 11.41 Kt/s | O: mers are also increasingly feeling their power in campaigns that | P: mber are also increasingly feeling their power in leadership the  ||
Iter   6609/10000000, B6610, 21.1 Mt | Loss  1.748400, PPL      5.75  1.295955 | F  81.0 ms, B 195.7 ms | 11.48 Kt/s | O: o tout as a ‘triple win’ for Philadelphia: a cleaner environment | P: icials like to blasting as a ‘tr apologies win’ for …: a path of  ||
Iter   6610/10000000, B6611, 21.2 Mt | Loss  1.449397, PPL      4.26  1.223410 | F  76.4 ms, B 212.3 ms | 11.00 Kt/s | O: ildhood eye injuries. These include air guns and other toys that | P: man with dog eye injuries. These include airlect and other toys,  ||
Iter   6611/10000000, B6612, 21.2 Mt | Loss  1.403493, PPL      4.07  1.308205 | F  78.3 ms, B 250.6 ms | 9.66 Kt/s | O:  for the specific user within that Windows domain. With this you | P: for the specific user within that Windows domain. With this most  ||
Iter   6612/10000000, B6613, 21.2 Mt | Loss  1.302207, PPL      3.68  1.237567 | F  76.4 ms, B 253.7 ms | 9.63 Kt/s | O:  young reporters,” he said.\nTwo years later, Milosevic, who had | P:  Welfare,” he said.\nTwo years later, detailose cruelty, who can  ||
Iter   6613/10000000, B6614, 21.2 Mt | Loss  2.401465, PPL     11.04  1.467643 | F  66.8 ms, B 259.5 ms | 9.74 Kt/s | O: ntom Regiment Videos The real story of Spartacus The rural slave | P: ation● blasting overw The real story of thru eclips The rural of  ||
